,subject,time,state,state_max_by_time
2850,475,2,0,0.0
2851,475,4,0,0.0
2852,475,6,0,0.0
2853,475,7,0,0.0
2854,475,8,0,0.0
2855,475,10,0,0.0
2856,476,0,0,0.0
2857,476,4,0,0.0
2858,476,6,0,0.0
2859,476,7,0,0.0
2860,476,8,0,0.0
2861,476,9,0,0.0
2862,477,1,0,0.0
2863,477,3,0,0.0
2864,477,6,0,0.0
2865,477,7,0,0.0
2866,477,8,0,0.0
2867,477,9,0,0.0
2868,478,0,0,0.0
2869,478,1,0,0.0
2870,478,3,0,0.0
2871,478,5,0,0.0
2872,478,8,1,1.0
2873,478,10,1,1.0
2874,479,0,0,0.0
2875,479,4,0,0.0
2876,479,5,0,0.0
2877,479,6,1,1.0
2878,479,8,0,1.0
2879,479,9,0,1.0
2880,480,0,0,0.0
2881,480,3,0,0.0
2882,480,4,0,0.0
2883,480,5,1,1.0
2884,480,7,1,1.0
2885,480,8,0,1.0
2886,481,3,0,0.0
2887,481,4,1,1.0
2888,481,7,0,1.0
2889,481,8,0,1.0
2890,481,9,0,1.0
2891,481,10,0,1.0
2892,482,2,1,1.0
2893,482,3,0,1.0
2894,482,4,1,1.0
2895,482,5,1,1.0
2896,482,9,1,1.0
2897,482,10,1,1.0
2898,483,0,0,0.0
2899,483,1,1,1.0
2900,483,6,0,1.0
2901,483,7,1,1.0
2902,483,8,0,1.0
2903,483,9,1,1.0
2904,484,0,0,0.0
2905,484,1,0,0.0
2906,484,5,0,0.0
2907,484,6,0,0.0
2908,484,7,0,0.0
2909,484,10,0,0.0
2910,485,1,0,0.0
2911,485,3,0,0.0
2912,485,4,0,0.0
2913,485,6,0,0.0
2914,485,7,0,0.0
2915,485,10,0,0.0
2916,486,0,0,0.0
2917,486,2,0,0.0
2918,486,5,0,0.0
2919,486,6,0,0.0
2920,486,7,0,0.0
2921,486,10,0,0.0
2922,487,0,0,0.0
2923,487,3,0,0.0
2924,487,5,0,0.0
2925,487,6,0,0.0
2926,487,7,0,0.0
2927,487,8,0,0.0
2928,488,0,0,0.0
2929,488,1,1,1.0
2930,488,4,0,1.0
2931,488,6,0,1.0
2932,488,7,0,1.0
2933,488,9,0,1.0
2934,489,0,0,0.0
2935,489,1,1,1.0
2936,489,6,1,1.0
2937,489,7,1,1.0
2938,489,8,1,1.0
2939,489,10,1,1.0
2940,490,1,1,1.0
2941,490,2,0,1.0
2942,490,5,1,1.0
2943,490,7,1,1.0
2944,490,8,0,1.0
2945,490,10,0,1.0
2946,491,0,0,0.0
2947,491,3,0,0.0
2948,491,4,1,1.0
2949,491,6,1,1.0
2950,491,7,2,2.0
2951,491,9,2,2.0
2952,492,0,0,0.0
2953,492,1,0,0.0
2954,492,5,1,1.0
2955,492,6,1,1.0
2956,492,7,0,1.0
2957,492,8,1,1.0
2958,493,1,0,0.0
2959,493,3,0,0.0
2960,493,5,0,0.0
2961,493,7,0,0.0
2962,493,8,0,0.0
2963,493,10,0,0.0
2964,494,0,0,0.0
2965,494,1,0,0.0
2966,494,2,1,1.0
2967,494,3,2,2.0
2968,494,7,1,2.0
2969,494,10,2,2.0
2970,495,0,0,0.0
2971,495,1,0,0.0
2972,495,3,0,0.0
2973,495,6,0,0.0
2974,495,9,0,0.0
2975,495,10,0,0.0
2976,496,0,0,0.0
2977,496,2,0,0.0
2978,496,4,1,1.0
2979,496,5,1,1.0
2980,496,6,0,1.0
2981,496,8,0,1.0
2982,497,0,0,0.0
2983,497,4,0,0.0
2984,497,7,0,0.0
2985,497,8,0,0.0
2986,497,9,0,0.0
2987,497,10,0,0.0
2988,498,0,0,0.0
2989,498,3,0,0.0
2990,498,4,0,0.0
2991,498,5,0,0.0
2992,498,8,0,0.0
2993,498,10,0,0.0
2994,499,0,0,0.0
2995,499,1,0,0.0
2996,499,2,0,0.0
2997,499,3,0,0.0
2998,499,4,0,0.0
2999,499,5,0,0.0
3000,500,0,0,0.0
3001,500,3,2,2.0
3002,500,5,2,2.0
3003,500,7,0,2.0
3004,500,8,0,2.0
3005,500,9,0,2.0
3006,501,1,0,0.0
3007,501,3,2,2.0
3008,501,5,2,2.0
3009,501,6,1,2.0
3010,501,7,0,2.0
3011,501,10,1,2.0
3012,502,0,0,0.0
3013,502,2,1,1.0
3014,502,5,1,1.0
3015,502,6,1,1.0
3016,502,7,1,1.0
3017,502,8,0,1.0
3018,503,0,0,0.0
3019,503,6,0,0.0
3020,503,7,1,1.0
3021,503,8,0,1.0
3022,503,9,1,1.0
3023,503,10,0,1.0
3024,504,2,0,0.0
3025,504,3,0,0.0
3026,504,4,0,0.0
3027,504,6,0,0.0
3028,504,7,0,0.0
3029,504,8,0,0.0
3030,505,0,0,0.0
3031,505,3,0,0.0
3032,505,6,0,0.0
3033,505,8,0,0.0
3034,505,9,0,0.0
3035,505,10,1,1.0
3036,506,2,0,0.0
3037,506,4,1,1.0
3038,506,6,0,1.0
3039,506,8,0,1.0
3040,506,9,0,1.0
3041,506,10,0,1.0
3042,507,3,0,0.0
3043,507,4,0,0.0
3044,507,5,0,0.0
3045,507,6,1,1.0
3046,507,7,1,1.0
3047,507,10,1,1.0
3048,508,0,0,0.0
3049,508,1,0,0.0
3050,508,2,0,0.0
3051,508,4,0,0.0
3052,508,5,0,0.0
3053,508,9,0,0.0
3054,509,0,0,0.0
3055,509,2,0,0.0
3056,509,3,0,0.0
3057,509,4,0,0.0
3058,509,7,0,0.0
3059,509,8,1,1.0
3060,510,2,0,0.0
3061,510,3,0,0.0
3062,510,4,0,0.0
3063,510,5,0,0.0
3064,510,8,0,0.0
3065,510,10,0,0.0
3066,511,2,1,1.0
3067,511,4,1,1.0
3068,511,5,1,1.0
3069,511,6,1,1.0
3070,511,9,1,1.0
3071,511,10,1,1.0
3072,512,0,0,0.0
3073,512,1,0,0.0
3074,512,3,0,0.0
3075,512,6,0,0.0
3076,512,8,0,0.0
3077,512,10,0,0.0
3078,513,2,0,0.0
3079,513,5,0,0.0
3080,513,6,0,0.0
3081,513,7,0,0.0
3082,513,8,0,0.0
3083,513,10,0,0.0
3084,514,2,0,0.0
3085,514,4,0,0.0
3086,514,5,0,0.0
3087,514,6,0,0.0
3088,514,7,0,0.0
3089,514,10,0,0.0
3090,515,1,0,0.0
3091,515,3,0,0.0
3092,515,5,0,0.0
3093,515,6,0,0.0
3094,515,8,1,1.0
3095,515,9,1,1.0
3096,516,0,0,0.0
3097,516,1,0,0.0
3098,516,2,0,0.0
3099,516,4,0,0.0
3100,516,5,0,0.0
3101,516,7,0,0.0
3102,517,1,0,0.0
3103,517,4,0,0.0
3104,517,5,0,0.0
3105,517,6,0,0.0
3106,517,9,0,0.0
3107,517,10,0,0.0
3108,518,1,0,0.0
3109,518,2,0,0.0
3110,518,5,0,0.0
3111,518,6,0,0.0
3112,518,8,0,0.0
3113,518,9,0,0.0
3114,519,1,0,0.0
3115,519,2,1,1.0
3116,519,5,2,2.0
3117,519,7,2,2.0
3118,519,8,1,2.0
3119,519,9,2,2.0
3120,520,1,1,1.0
3121,520,2,0,1.0
3122,520,6,0,1.0
3123,520,7,1,1.0
3124,520,8,0,1.0
3125,520,9,1,1.0
3126,521,2,2,2.0
3127,521,4,2,2.0
3128,521,5,1,2.0
3129,521,6,2,2.0
3130,521,7,1,2.0
3131,521,8,2,2.0
3132,522,1,0,0.0
3133,522,3,0,0.0
3134,522,5,0,0.0
3135,522,6,0,0.0
3136,522,7,0,0.0
3137,522,8,0,0.0
3138,523,2,0,0.0
3139,523,3,0,0.0
3140,523,4,0,0.0
3141,523,5,0,0.0
3142,523,6,0,0.0
3143,523,7,0,0.0
3144,524,2,1,1.0
3145,524,3,1,1.0
3146,524,4,1,1.0
3147,524,5,1,1.0
3148,524,7,1,1.0
3149,524,9,1,1.0
3150,525,0,0,0.0
3151,525,1,0,0.0
3152,525,2,0,0.0
3153,525,5,1,1.0
3154,525,8,1,1.0
3155,525,9,1,1.0
3156,526,0,0,0.0
3157,526,2,0,0.0
3158,526,5,0,0.0
3159,526,6,0,0.0
3160,526,7,0,0.0
3161,526,8,0,0.0
3162,527,0,0,0.0
3163,527,2,0,0.0
3164,527,5,0,0.0
3165,527,8,0,0.0
3166,527,9,0,0.0
3167,527,10,0,0.0
3168,528,1,0,0.0
3169,528,2,0,0.0
3170,528,5,0,0.0
3171,528,7,0,0.0
3172,528,8,0,0.0
3173,528,10,0,0.0
3174,529,2,0,0.0
3175,529,3,1,1.0
3176,529,5,0,1.0
3177,529,6,0,1.0
3178,529,7,0,1.0
3179,529,9,0,1.0
3180,530,2,0,0.0
3181,530,3,1,1.0
3182,530,5,1,1.0
3183,530,6,2,2.0
3184,530,7,1,2.0
3185,530,8,0,2.0
3186,531,0,0,0.0
3187,531,1,0,0.0
3188,531,2,1,1.0
3189,531,3,1,1.0
3190,531,5,1,1.0
3191,531,8,1,1.0
3192,532,0,0,0.0
3193,532,1,0,0.0
3194,532,4,0,0.0
3195,532,7,0,0.0
3196,532,8,0,0.0
3197,532,9,0,0.0
3198,533,0,0,0.0
3199,533,2,0,0.0
3200,533,3,0,0.0
3201,533,6,0,0.0
3202,533,7,0,0.0
3203,533,9,0,0.0
3204,534,1,0,0.0
3205,534,2,1,1.0
3206,534,3,1,1.0
3207,534,6,0,1.0
3208,534,9,0,1.0
3209,534,10,0,1.0
3210,535,0,0,0.0
3211,535,2,0,0.0
3212,535,3,0,0.0
3213,535,4,0,0.0
3214,535,5,0,0.0
3215,535,9,0,0.0
3216,536,0,0,0.0
3217,536,3,0,0.0
3218,536,5,0,0.0
3219,536,6,0,0.0
3220,536,7,0,0.0
3221,536,9,1,1.0
3222,537,0,0,0.0
3223,537,2,0,0.0
3224,537,5,0,0.0
3225,537,8,0,0.0
3226,537,9,0,0.0
3227,537,10,0,0.0
3228,538,1,0,0.0
3229,538,3,0,0.0
3230,538,6,0,0.0
3231,538,7,0,0.0
3232,538,9,0,0.0
3233,538,10,0,0.0
3234,539,0,0,0.0
3235,539,1,1,1.0
3236,539,4,0,1.0
3237,539,6,1,1.0
3238,539,7,0,1.0
3239,539,9,0,1.0
3240,540,0,0,0.0
3241,540,2,1,1.0
3242,540,3,0,1.0
3243,540,8,1,1.0
3244,540,9,0,1.0
3245,540,10,0,1.0
3246,541,0,0,0.0
3247,541,1,0,0.0
3248,541,2,0,0.0
3249,541,3,0,0.0
3250,541,7,0,0.0
3251,541,8,0,0.0
3252,542,1,0,0.0
3253,542,4,0,0.0
3254,542,5,0,0.0
3255,542,6,0,0.0
3256,542,7,0,0.0
3257,542,8,0,0.0
3258,543,0,0,0.0
3259,543,2,0,0.0
3260,543,3,0,0.0
3261,543,5,0,0.0
3262,543,7,0,0.0
3263,543,10,0,0.0
3264,544,0,0,0.0
3265,544,1,0,0.0
3266,544,2,0,0.0
3267,544,6,0,0.0
3268,544,7,0,0.0
3269,544,10,0,0.0
3270,545,0,0,0.0
3271,545,1,0,0.0
3272,545,4,0,0.0
3273,545,5,0,0.0
3274,545,6,0,0.0
3275,545,8,0,0.0
3276,546,0,0,0.0
3277,546,3,0,0.0
3278,546,4,0,0.0
3279,546,5,0,0.0
3280,546,7,0,0.0
3281,546,8,0,0.0
3282,547,1,0,0.0
3283,547,3,0,0.0
3284,547,5,0,0.0
3285,547,6,1,1.0
3286,547,9,0,1.0
3287,547,10,0,1.0
3288,548,1,0,0.0
3289,548,2,0,0.0
3290,548,3,0,0.0
3291,548,6,0,0.0
3292,548,9,0,0.0
3293,548,10,0,0.0
3294,549,0,0,0.0
3295,549,1,0,0.0
3296,549,2,1,1.0
3297,549,4,1,1.0
3298,549,6,1,1.0
3299,549,9,1,1.0
3300,550,1,0,0.0
3301,550,2,0,0.0
3302,550,5,0,0.0
3303,550,7,0,0.0
3304,550,8,0,0.0
3305,550,9,0,0.0
3306,551,1,1,1.0
3307,551,3,2,2.0
3308,551,4,1,2.0
3309,551,5,2,2.0
3310,551,6,1,2.0
3311,551,7,2,2.0
3312,552,0,0,0.0
3313,552,2,0,0.0
3314,552,3,0,0.0
3315,552,6,0,0.0
3316,552,7,0,0.0
3317,552,10,0,0.0
3318,553,0,0,0.0
3319,553,1,1,1.0
3320,553,2,0,1.0
3321,553,5,0,1.0
3322,553,7,0,1.0
3323,553,10,1,1.0
3324,554,3,1,1.0
3325,554,5,0,1.0
3326,554,7,0,1.0
3327,554,8,0,1.0
3328,554,9,1,1.0
3329,554,10,0,1.0
3330,555,0,0,0.0
3331,555,1,1,1.0
3332,555,3,0,1.0
3333,555,4,0,1.0
3334,555,7,0,1.0
3335,555,8,0,1.0
3336,556,0,0,0.0
3337,556,2,0,0.0
3338,556,3,0,0.0
3339,556,6,0,0.0
3340,556,7,0,0.0
3341,556,10,0,0.0
3342,557,0,0,0.0
3343,557,3,1,1.0
3344,557,6,1,1.0
3345,557,7,1,1.0
3346,557,8,1,1.0
3347,557,9,1,1.0
3348,558,0,0,0.0
3349,558,1,0,0.0
3350,558,4,0,0.0
3351,558,6,0,0.0
3352,558,7,0,0.0
3353,558,8,0,0.0
3354,559,0,0,0.0
3355,559,2,1,1.0
3356,559,3,0,1.0
3357,559,4,1,1.0
3358,559,6,1,1.0
3359,559,8,1,1.0
3360,560,0,0,0.0
3361,560,3,1,1.0
3362,560,5,0,1.0
3363,560,6,1,1.0
3364,560,7,1,1.0
3365,560,10,1,1.0
3366,561,0,0,0.0
3367,561,3,0,0.0
3368,561,4,0,0.0
3369,561,6,0,0.0
3370,561,8,0,0.0
3371,561,9,0,0.0
3372,562,0,0,0.0
3373,562,3,0,0.0
3374,562,5,0,0.0
3375,562,6,0,0.0
3376,562,7,0,0.0
3377,562,9,0,0.0
3378,563,0,0,0.0
3379,563,1,0,0.0
3380,563,2,1,1.0
3381,563,5,0,1.0
3382,563,7,0,1.0
3383,563,9,0,1.0
3384,564,0,0,0.0
3385,564,3,1,1.0
3386,564,4,0,1.0
3387,564,6,0,1.0
3388,564,7,1,1.0
3389,564,10,0,1.0
3390,565,0,0,0.0
3391,565,1,1,1.0
3392,565,2,1,1.0
3393,565,3,1,1.0
3394,565,6,1,1.0
3395,565,8,1,1.0
3396,566,4,1,1.0
3397,566,5,0,1.0
3398,566,6,1,1.0
3399,566,7,1,1.0
3400,566,9,0,1.0
3401,566,10,1,1.0
3402,567,0,0,0.0
3403,567,1,0,0.0
3404,567,2,0,0.0
3405,567,5,0,0.0
3406,567,9,1,1.0
3407,567,10,1,1.0
3408,568,2,2,2.0
3409,568,3,1,2.0
3410,568,4,2,2.0
3411,568,5,1,2.0
3412,568,6,2,2.0
3413,568,8,2,2.0
3414,569,1,0,0.0
3415,569,3,1,1.0
3416,569,5,1,1.0
3417,569,6,0,1.0
3418,569,8,1,1.0
3419,569,9,0,1.0
3420,570,0,0,0.0
3421,570,2,0,0.0
3422,570,3,1,1.0
3423,570,4,2,2.0
3424,570,5,1,2.0
3425,570,8,0,2.0
3426,571,0,0,0.0
3427,571,1,0,0.0
3428,571,4,0,0.0
3429,571,5,0,0.0
3430,571,6,0,0.0
3431,571,9,0,0.0
3432,572,0,0,0.0
3433,572,1,0,0.0
3434,572,2,0,0.0
3435,572,7,0,0.0
3436,572,8,0,0.0
3437,572,9,0,0.0
3438,573,0,0,0.0
3439,573,1,0,0.0
3440,573,2,0,0.0
3441,573,7,0,0.0
3442,573,8,0,0.0
3443,573,10,0,0.0
3444,574,0,0,0.0
3445,574,2,0,0.0
3446,574,4,1,1.0
3447,574,5,1,1.0
3448,574,7,1,1.0
3449,574,8,1,1.0
3450,575,3,0,0.0
3451,575,4,0,0.0
3452,575,5,0,0.0
3453,575,6,0,0.0
3454,575,9,0,0.0
3455,575,10,0,0.0
3456,576,1,0,0.0
3457,576,2,0,0.0
3458,576,3,0,0.0
3459,576,6,0,0.0
3460,576,8,0,0.0
3461,576,10,0,0.0
3462,577,2,1,1.0
3463,577,3,1,1.0
3464,577,4,2,2.0
3465,577,5,2,2.0
3466,577,6,1,2.0
3467,577,7,1,2.0
3468,578,2,1,1.0
3469,578,3,1,1.0
3470,578,5,1,1.0
3471,578,7,1,1.0
3472,578,8,0,1.0
3473,578,10,1,1.0
3474,579,0,0,0.0
3475,579,3,1,1.0
3476,579,4,0,1.0
3477,579,6,0,1.0
3478,579,8,0,1.0
3479,579,9,1,1.0
3480,580,2,0,0.0
3481,580,4,0,0.0
3482,580,7,0,0.0
3483,580,8,0,0.0
3484,580,9,0,0.0
3485,580,10,0,0.0
3486,581,0,0,0.0
3487,581,1,0,0.0
3488,581,3,1,1.0
3489,581,4,0,1.0
3490,581,6,1,1.0
3491,581,7,0,1.0
3492,582,0,0,0.0
3493,582,1,0,0.0
3494,582,2,0,0.0
3495,582,8,0,0.0
3496,582,9,0,0.0
3497,582,10,0,0.0
3498,583,0,0,0.0
3499,583,1,1,1.0
3500,583,2,0,1.0
3501,583,3,1,1.0
3502,583,4,0,1.0
3503,583,9,0,1.0
3504,584,0,0,0.0
3505,584,1,0,0.0
3506,584,2,1,1.0
3507,584,7,1,1.0
3508,584,8,0,1.0
3509,584,9,0,1.0
3510,585,1,0,0.0
3511,585,2,0,0.0
3512,585,3,0,0.0
3513,585,4,0,0.0
3514,585,5,0,0.0
3515,585,9,0,0.0
3516,586,0,0,0.0
3517,586,1,0,0.0
3518,586,2,0,0.0
3519,586,3,0,0.0
3520,586,7,0,0.0
3521,586,9,0,0.0
3522,587,1,0,0.0
3523,587,2,0,0.0
3524,587,3,0,0.0
3525,587,4,0,0.0
3526,587,8,0,0.0
3527,587,10,0,0.0
3528,588,0,0,0.0
3529,588,2,0,0.0
3530,588,5,0,0.0
3531,588,8,0,0.0
3532,588,9,0,0.0
3533,588,10,0,0.0
3534,589,1,0,0.0
3535,589,5,0,0.0
3536,589,6,0,0.0
3537,589,8,0,0.0
3538,589,9,0,0.0
3539,589,10,0,0.0
3540,590,0,0,0.0
3541,590,2,1,1.0
3542,590,4,0,1.0
3543,590,5,0,1.0
3544,590,7,0,1.0
3545,590,8,1,1.0
3546,591,1,0,0.0
3547,591,2,0,0.0
3548,591,4,0,0.0
3549,591,6,0,0.0
3550,591,8,0,0.0
3551,591,10,0,0.0
3552,592,1,0,0.0
3553,592,4,0,0.0
3554,592,5,0,0.0
3555,592,7,0,0.0
3556,592,8,0,0.0
3557,592,10,0,0.0
3558,593,0,0,0.0
3559,593,2,0,0.0
3560,593,5,0,0.0
3561,593,8,0,0.0
3562,593,9,0,0.0
3563,593,10,0,0.0
3564,594,3,0,0.0
3565,594,4,0,0.0
3566,594,7,0,0.0
3567,594,8,0,0.0
3568,594,9,0,0.0
3569,594,10,0,0.0
3570,595,1,0,0.0
3571,595,3,0,0.0
3572,595,4,0,0.0
3573,595,6,1,1.0
3574,595,7,1,1.0
3575,595,10,1,1.0
3576,596,2,0,0.0
3577,596,4,0,0.0
3578,596,6,0,0.0
3579,596,7,0,0.0
3580,596,9,0,0.0
3581,596,10,0,0.0
3582,597,3,0,0.0
3583,597,4,0,0.0
3584,597,5,0,0.0
3585,597,6,0,0.0
3586,597,8,0,0.0
3587,597,9,0,0.0
3588,598,2,0,0.0
3589,598,3,0,0.0
3590,598,7,0,0.0
3591,598,8,0,0.0
3592,598,9,0,0.0
3593,598,10,0,0.0
3594,599,0,0,0.0
3595,599,1,0,0.0
3596,599,3,0,0.0
3597,599,4,0,0.0
3598,599,8,0,0.0
3599,599,10,0,0.0
3600,600,2,0,0.0
3601,600,3,0,0.0
3602,600,4,1,1.0
3603,600,6,0,1.0
3604,600,8,1,1.0
3605,600,9,0,1.0
3606,601,0,0,0.0
3607,601,4,0,0.0
3608,601,5,0,0.0
3609,601,6,1,1.0
3610,601,7,0,1.0
3611,601,8,0,1.0
3612,602,0,0,0.0
3613,602,1,0,0.0
3614,602,4,0,0.0
3615,602,5,0,0.0
3616,602,6,0,0.0
3617,602,9,0,0.0
3618,603,1,0,0.0
3619,603,3,0,0.0
3620,603,4,0,0.0
3621,603,7,0,0.0
3622,603,8,0,0.0
3623,603,10,0,0.0
3624,604,0,0,0.0
3625,604,1,1,1.0
3626,604,4,0,1.0
3627,604,8,0,1.0
3628,604,9,1,1.0
3629,604,10,0,1.0
3630,605,0,0,0.0
3631,605,1,0,0.0
3632,605,5,0,0.0
3633,605,6,0,0.0
3634,605,8,0,0.0
3635,605,9,0,0.0
3636,606,0,0,0.0
3637,606,3,0,0.0
3638,606,5,0,0.0
3639,606,6,0,0.0
3640,606,8,0,0.0
3641,606,10,0,0.0
3642,607,1,0,0.0
3643,607,2,0,0.0
3644,607,4,0,0.0
3645,607,6,0,0.0
3646,607,7,0,0.0
3647,607,10,0,0.0
3648,608,1,1,1.0
3649,608,2,0,1.0
3650,608,4,0,1.0
3651,608,6,0,1.0
3652,608,8,0,1.0
3653,608,10,0,1.0
3654,609,1,0,0.0
3655,609,2,0,0.0
3656,609,7,0,0.0
3657,609,8,0,0.0
3658,609,9,0,0.0
3659,609,10,0,0.0
3660,610,0,0,0.0
3661,610,3,0,0.0
3662,610,4,0,0.0
3663,610,5,0,0.0
3664,610,7,0,0.0
3665,610,8,0,0.0
3666,611,0,0,0.0
3667,611,1,1,1.0
3668,611,2,0,1.0
3669,611,7,1,1.0
3670,611,8,2,2.0
3671,611,10,0,2.0
3672,612,0,0,0.0
3673,612,1,0,0.0
3674,612,2,0,0.0
3675,612,7,0,0.0
3676,612,8,0,0.0
3677,612,9,0,0.0
3678,613,0,0,0.0
3679,613,2,2,2.0
3680,613,4,2,2.0
3681,613,6,2,2.0
3682,613,8,0,2.0
3683,613,10,0,2.0
3684,614,0,0,0.0
3685,614,6,0,0.0
3686,614,7,0,0.0
3687,614,8,0,0.0
3688,614,9,0,0.0
3689,614,10,0,0.0
3690,615,0,0,0.0
3691,615,2,0,0.0
3692,615,5,0,0.0
3693,615,7,0,0.0
3694,615,8,0,0.0
3695,615,10,0,0.0
3696,616,1,0,0.0
3697,616,2,1,1.0
3698,616,3,0,1.0
3699,616,5,0,1.0
3700,616,7,2,2.0
3701,616,10,1,2.0
3702,617,0,0,0.0
3703,617,1,0,0.0
3704,617,6,0,0.0
3705,617,7,0,0.0
3706,617,8,1,1.0
3707,617,9,1,1.0
3708,618,0,0,0.0
3709,618,3,1,1.0
3710,618,4,1,1.0
3711,618,5,0,1.0
3712,618,6,0,1.0
3713,618,9,1,1.0
3714,619,0,0,0.0
3715,619,1,0,0.0
3716,619,3,0,0.0
3717,619,4,0,0.0
3718,619,7,0,0.0
3719,619,9,0,0.0
3720,620,0,0,0.0
3721,620,1,0,0.0
3722,620,3,0,0.0
3723,620,7,0,0.0
3724,620,8,0,0.0
3725,620,9,0,0.0
3726,621,1,0,0.0
3727,621,2,0,0.0
3728,621,4,0,0.0
3729,621,5,0,0.0
3730,621,7,0,0.0
3731,621,9,0,0.0
3732,622,1,0,0.0
3733,622,4,0,0.0
3734,622,7,0,0.0
3735,622,8,0,0.0
3736,622,9,0,0.0
3737,622,10,0,0.0
3738,623,0,0,0.0
3739,623,2,0,0.0
3740,623,4,0,0.0
3741,623,5,0,0.0
3742,623,6,0,0.0
3743,623,8,0,0.0
3744,624,1,0,0.0
3745,624,4,0,0.0
3746,624,6,0,0.0
3747,624,7,0,0.0
3748,624,8,0,0.0
3749,624,9,0,0.0
3750,625,1,0,0.0
3751,625,4,0,0.0
3752,625,5,0,0.0
3753,625,6,0,0.0
3754,625,7,0,0.0
3755,625,10,0,0.0
3756,626,1,1,1.0
3757,626,2,0,1.0
3758,626,3,0,1.0
3759,626,4,1,1.0
3760,626,7,1,1.0
3761,626,10,1,1.0
3762,627,2,0,0.0
3763,627,3,0,0.0
3764,627,7,0,0.0
3765,627,8,0,0.0
3766,627,9,0,0.0
3767,627,10,0,0.0
3768,628,0,0,0.0
3769,628,2,1,1.0
3770,628,4,1,1.0
3771,628,6,1,1.0
3772,628,9,0,1.0
3773,628,10,1,1.0
3774,629,1,0,0.0
3775,629,2,0,0.0
3776,629,3,0,0.0
3777,629,6,0,0.0
3778,629,7,1,1.0
3779,629,8,0,1.0
3780,630,1,0,0.0
3781,630,2,0,0.0
3782,630,5,0,0.0
3783,630,6,0,0.0
3784,630,7,0,0.0
3785,630,9,0,0.0
3786,631,0,0,0.0
3787,631,1,0,0.0
3788,631,3,0,0.0
3789,631,6,0,0.0
3790,631,7,0,0.0
3791,631,10,0,0.0
3792,632,0,0,0.0
3793,632,2,0,0.0
3794,632,3,0,0.0
3795,632,4,0,0.0
3796,632,7,0,0.0
3797,632,8,0,0.0
3798,633,0,0,0.0
3799,633,2,1,1.0
3800,633,3,1,1.0
3801,633,5,0,1.0
3802,633,6,0,1.0
3803,633,10,1,1.0
3804,634,0,0,0.0
3805,634,2,0,0.0
3806,634,6,0,0.0
3807,634,8,0,0.0
3808,634,9,0,0.0
3809,634,10,0,0.0
3810,635,0,0,0.0
3811,635,1,1,1.0
3812,635,3,1,1.0
3813,635,7,0,1.0
3814,635,8,1,1.0
3815,635,9,0,1.0
3816,636,0,0,0.0
3817,636,1,1,1.0
3818,636,3,1,1.0
3819,636,5,1,1.0
3820,636,8,2,2.0
3821,636,10,2,2.0
3822,637,0,0,0.0
3823,637,3,0,0.0
3824,637,5,0,0.0
3825,637,8,0,0.0
3826,637,9,0,0.0
3827,637,10,0,0.0
3828,638,0,0,0.0
3829,638,3,0,0.0
3830,638,4,0,0.0
3831,638,7,0,0.0
3832,638,9,0,0.0
3833,638,10,0,0.0
3834,639,0,0,0.0
3835,639,2,1,1.0
3836,639,3,1,1.0
3837,639,4,0,1.0
3838,639,6,0,1.0
3839,639,10,0,1.0
3840,640,1,1,1.0
3841,640,2,0,1.0
3842,640,4,0,1.0
3843,640,5,1,1.0
3844,640,6,0,1.0
3845,640,8,0,1.0
3846,641,0,0,0.0
3847,641,3,0,0.0
3848,641,4,0,0.0
3849,641,5,0,0.0
3850,641,8,0,0.0
3851,641,9,0,0.0
3852,642,1,0,0.0
3853,642,2,0,0.0
3854,642,5,0,0.0
3855,642,6,0,0.0
3856,642,7,0,0.0
3857,642,8,0,0.0
3858,643,1,0,0.0
3859,643,2,0,0.0
3860,643,6,0,0.0
3861,643,7,0,0.0
3862,643,8,0,0.0
3863,643,10,0,0.0
3864,644,0,0,0.0
3865,644,1,1,1.0
3866,644,4,0,1.0
3867,644,5,1,1.0
3868,644,7,0,1.0
3869,644,10,0,1.0
3870,645,0,0,0.0
3871,645,3,0,0.0
3872,645,5,0,0.0
3873,645,6,0,0.0
3874,645,9,0,0.0
3875,645,10,0,0.0
3876,646,3,0,0.0
3877,646,6,0,0.0
3878,646,7,0,0.0
3879,646,8,0,0.0
3880,646,9,0,0.0
3881,646,10,0,0.0
3882,647,2,1,1.0
3883,647,3,0,1.0
3884,647,6,1,1.0
3885,647,7,1,1.0
3886,647,8,1,1.0
3887,647,9,1,1.0
3888,648,0,0,0.0
3889,648,2,0,0.0
3890,648,4,0,0.0
3891,648,5,0,0.0
3892,648,6,0,0.0
3893,648,7,0,0.0
3894,649,0,0,0.0
3895,649,2,0,0.0
3896,649,4,0,0.0
3897,649,5,0,0.0
3898,649,7,0,0.0
3899,649,9,0,0.0
3900,650,0,0,0.0
3901,650,1,0,0.0
3902,650,2,0,0.0
3903,650,3,0,0.0
3904,650,9,0,0.0
3905,650,10,0,0.0
3906,651,0,0,0.0
3907,651,2,0,0.0
3908,651,5,1,1.0
3909,651,6,1,1.0
3910,651,9,1,1.0
3911,651,10,0,1.0
3912,652,1,0,0.0
3913,652,3,0,0.0
3914,652,4,0,0.0
3915,652,7,0,0.0
3916,652,8,0,0.0
3917,652,10,0,0.0
3918,653,1,0,0.0
3919,653,2,0,0.0
3920,653,5,0,0.0
3921,653,6,0,0.0
3922,653,7,0,0.0
3923,653,10,0,0.0
3924,654,0,0,0.0
